row_index,new_name,PlantCode,plant_name,plant_type,group_index,cc_unit_code,cc_configuration
2065,Equinix Lundy Ave. Fuel Cell_EQ13A,62703,Equinix Lundy Ave. Fuel Cell,ThermalPowerPlant,1,,
2066,Equinix Lundy Ave. Fuel Cell_EQ13B,62703,Equinix Lundy Ave. Fuel Cell,ThermalPowerPlant,2,,
2067,Equinix Douglas St. Fuel Cell_EQX09,62704,Equinix Douglas St. Fuel Cell,ThermalPowerPlant,1,,
2068,Equinix Maple Ave. Fuel Cell_EQX08,62705,Equinix Maple Ave. Fuel Cell,ThermalPowerPlant,1,,
2069,Solar Star Palo Alto I LLC_SSPAI,62732,"Solar Star Palo Alto I, LLC",RenewablePowerPlant,1,,
2070,Grossmont HS Solar Project_GHSP,62987,Grossmont HS Solar Project,RenewablePowerPlant,1,,
2071,CalCity Solar 1_CALTR,63054,CalCity Solar 1,RenewablePowerPlant,1,,
2072,Eagle Creek_EGCRK,63078,Eagle Creek,RenewablePowerPlant,1,,
2073,CID Solar (CA)_HLS,63204,CID Solar (CA),RenewablePowerPlant,1,,
2074,Valero Wilmington Cogeneration Plant_79G1,63285,Valero Wilmington Cogeneration Plant,ThermalPowerPlant,1,,
2075,Alticor Inc - Solar Project_AISP,63303,Alticor Inc - Solar Project,RenewablePowerPlant,1,,
2076,Medline Ind. Phase 2 Tracy_MIP2T,63361,Medline Ind. Phase 2 Tracy,RenewablePowerPlant,1,,
2077,Niagara Bottling Stockton_NBS,63363,Niagara Bottling Stockton,RenewablePowerPlant,1,,
2078,Phelan Pinon Hills CSD Solar_PPHS,63376,Phelan Pinon Hills CSD Solar,RenewablePowerPlant,1,,
2079,Castaic Lake Phase II_CA135,63385,Castaic Lake Phase II,RenewablePowerPlant,1,,
2080,San Diego Zoo_SDZOO,63412,San Diego Zoo,RenewablePowerPlant,1,,
2081,Central CA Fuel Cell 1_CCFC1,63439,Central CA Fuel Cell 1,ThermalPowerPlant,1,,
2082,RE-VFO LLC_INV1,63455,RE-VFO LLC,RenewablePowerPlant,1,,
2083,RE-VFO LLC_INV2,63455,RE-VFO LLC,RenewablePowerPlant,2,,
2084,D'Arrigo Brothers - Phase 4_DA04,63486,D'Arrigo Brothers - Phase 4,RenewablePowerPlant,1,,
2085,PSREC/SIAD Solar_SIAD,63493,PSREC/SIAD Solar,RenewablePowerPlant,1,,
2086,California City_CACTY,63516,California City,RenewablePowerPlant,1,,
2087,Illumina Way SD_ILM01,63603,Illumina Way SD,ThermalPowerPlant,1,,
2088,Extreme San Ignacio_EXN02,63604,Extreme San Ignacio,ThermalPowerPlant,1,,
2089,ATT North Watney_ATT35,63605,ATT North Watney,ThermalPowerPlant,1,,
2090,ATT Ventura Blvd_ATT27,63606,ATT Ventura Blvd,ThermalPowerPlant,1,,
2091,Extreme Via Del Oro_EXN01,63607,Extreme Via Del Oro,ThermalPowerPlant,1,,
2092,Allergan_ALRGN,63609,Allergan,RenewablePowerPlant,1,,
2093,Baker_BAKER,63610,Baker,RenewablePowerPlant,1,,
2094,CSU Long Beach_CSULB,63611,CSU Long Beach,RenewablePowerPlant,1,,
2095,DATS_DATS0,63612,DATS,RenewablePowerPlant,1,,
2096,Downey_DOWNY,63613,Downey,RenewablePowerPlant,1,,
2097,LAWRP_LAWRP,63614,LAWRP,RenewablePowerPlant,1,,
2098,OCSD_OCSD1,63616,OCSD,RenewablePowerPlant,1,,
2099,SOCCD_SOCCD,63617,SOCCD,RenewablePowerPlant,1,,
2100,Pleasanton - Amador Valley High School_AVHS,63630,Pleasanton - Amador Valley High School,RenewablePowerPlant,1,,
2101,Costco Lake Drive_CTC13,63638,Costco Lake Drive,ThermalPowerPlant,1,,
2102,North Kern State Prison Phase II_5812,63651,North Kern State Prison Phase II,RenewablePowerPlant,1,,
2103,Dedeaux_DEDEA,63674,Dedeaux,RenewablePowerPlant,1,,
2104,AGT000 Stevens Creek Fuel Cell_AGT0A,63699,AGT000 Stevens Creek Fuel Cell,ThermalPowerPlant,1,,
2105,AGT000 Stevens Creek Fuel Cell_AGT0B,63699,AGT000 Stevens Creek Fuel Cell,ThermalPowerPlant,2,,
2106,CST001 McCarthy Fuel Cell_CST1A,63701,CST001 McCarthy Fuel Cell,ThermalPowerPlant,1,,
2107,CST001 McCarthy Fuel Cell_CST1B,63701,CST001 McCarthy Fuel Cell,ThermalPowerPlant,2,,
2108,EQX010 Great Oaks Fuel Cell_EQ10A,63704,EQX010 Great Oaks Fuel Cell,ThermalPowerPlant,1,,
2109,EQX010 Great Oaks Fuel Cell_EQ10B,63704,EQX010 Great Oaks Fuel Cell,ThermalPowerPlant,2,,
2110,EQX011 Duane Fuel Cell_EQ11A,63705,EQX011 Duane Fuel Cell,ThermalPowerPlant,1,,
2111,EQX011 Duane Fuel Cell_EQ11B,63705,EQX011 Duane Fuel Cell,ThermalPowerPlant,2,,
2112,EQX011 Duane Fuel Cell_EQ11C,63705,EQX011 Duane Fuel Cell,ThermalPowerPlant,3,,
2113,EQX015 Great Oaks Fuel Cell_EQ15A,63708,EQX015 Great Oaks Fuel Cell,ThermalPowerPlant,1,,
2114,EQX015 Great Oaks Fuel Cell_EQ15B,63708,EQX015 Great Oaks Fuel Cell,ThermalPowerPlant,2,,
2115,JSR000 N Mathilda Fuel Cell_JSR00,63711,JSR000 N Mathilda Fuel Cell,ThermalPowerPlant,1,,
2116,KSR028 Merced Fuel Cell_KSR28,63712,KSR028 Merced Fuel Cell,ThermalPowerPlant,1,,
2117,GEN005 Antibody Fuel Cell_GEN05,63714,GEN005 Antibody Fuel Cell,ThermalPowerPlant,1,,
2118,SCU000 El Camino Real Fuel Cell_SCU00,63715,SCU000 El Camino Real Fuel Cell,ThermalPowerPlant,1,,
2119,KSR053 Cantara Fuel Cell_KSR53,63716,KSR053 Cantara Fuel Cell,ThermalPowerPlant,1,,
2120,TLR000 Hansen Fuel Cell_TLR0A,63717,TLR000 Hansen Fuel Cell,ThermalPowerPlant,1,,
2121,TLR000 Hansen Fuel Cell_TLR0B,63717,TLR000 Hansen Fuel Cell,ThermalPowerPlant,2,,
2122,TLR000 Hansen Fuel Cell_TLR0C,63717,TLR000 Hansen Fuel Cell,ThermalPowerPlant,3,,
2123,Vacaville Hospital_6701,63928,Vacaville Hospital,RenewablePowerPlant,1,,
